GroupCode,GroupName,UnitCode,UnitName,SiteCode,SiteName,PlotType,CommunityType,PlotName,Label,BoltLatitude,BoltLongitude,LatLong_Datum,BM_UTM_E,BM_UTM_N,BM_UTM_Datum,BM_UTM_Zone,Bolt_NAVD88_Elev,Bolt_MLLW_Elev,Notes,IsBoltCUI
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,Temperature Logger,Not Applicable,TEMP2,TEMP 2,42.34262531,-70.89470869,WGS84,343821.397,4689574.246,NAD83,19,-1.034289002,0.643710971,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,Temperature Logger,Not Applicable,TEMP3,TEMP 3,42.34263786,-70.89462809,WGS84,343821.397,4689574.246,NAD83,19,-0.894034982,0.783964992,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,Recruitment Plot,Barnacle,U1,U1 bolt 01,42.34267004,-70.89484185,WGS84,343821.397,4689574.246,NAD83,19,0.693449974,2.371449947,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,Recruitment Plot,Barnacle,U1,U1 bolt 02,42.34267094,-70.89483974,WGS84,343821.397,4689574.246,NAD83,19,0.518000007,2.196000099,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,Recruitment Plot,Barnacle,U1,U1 label,42.34267039,-70.89484243,WGS84,343821.397,4689574.246,NAD83,19,0.720220029,2.398220062,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,Recruitment Plot,Barnacle,U2,U2 bolt 01,42.34266324,-70.89480325,WGS84,343821.397,4689574.246,NAD83,19,1.065544009,2.743544102,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,Recruitment Plot,Barnacle,U2,U2 bolt 02,42.34266432,-70.8948058,WGS84,343821.397,4689574.246,NAD83,19,0.994231999,2.672231913,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,Recruitment Plot,Barnacle,U2,U2 label,42.34266286,-70.8948023,WGS84,343821.397,4689574.246,NAD83,19,1.100980997,2.77898097,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,Recruitment Plot,Barnacle,U3,U3 bolt 01,42.34264714,-70.89484496,WGS84,343821.397,4689574.246,NAD83,19,0.546907008,2.224906921,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,Recruitment Plot,Barnacle,U3,U3 bolt 02,42.34264629,-70.89484285,WGS84,343821.397,4689574.246,NAD83,19,0.436374992,2.114375114,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,Recruitment Plot,Barnacle,U3,U3 label,42.3426474,-70.89484529,WGS84,343821.397,4689574.246,NAD83,19,0.601091981,2.279092073,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,Recruitment Plot,Barnacle,U4,U4 bolt 01,42.34264619,-70.89477514,WGS84,343821.397,4689574.246,NAD83,19,0.754516006,2.432516098,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,Recruitment Plot,Barnacle,U4,U4 bolt 02,42.34264614,-70.89477755,WGS84,343821.397,4689574.246,NAD83,19,0.594734013,2.272733927,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,Recruitment Plot,Barnacle,U4,U4 label,42.34264599,-70.89477463,WGS84,343821.397,4689574.246,NAD83,19,0.766844988,2.444844961,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,Recruitment Plot,Barnacle,U5,U5 bolt 01,42.34260887,-70.89481363,WGS84,343821.397,4689574.246,NAD83,19,0.785811007,2.463810921,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,Recruitment Plot,Barnacle,U5,U5 bolt 02,42.34260851,-70.89481631,WGS84,343821.397,4689574.246,NAD83,19,0.648850024,2.326849937,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,Recruitment Plot,Barnacle,U5,U5 label,42.34260908,-70.89481278,WGS84,343821.397,4689574.246,NAD83,19,0.783585012,2.461585045,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,Band Transect,Echinoderms,X1,X1n bolt,42.34219596,-70.89449827,WGS84,343821.397,4689574.246,NAD83,19,0.046565,1.724565029,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,Band Transect,Echinoderms,X1,X1n label,42.34219548,-70.89449906,WGS84,343821.397,4689574.246,NAD83,19,0.009232,1.687232018,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,Band Transect,Echinoderms,X1,X1s bolt,42.34212685,-70.8944222,WGS84,343821.397,4689574.246,NAD83,19,-0.229128003,1.44887197,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,Band Transect,Echinoderms,X1,X1s label,42.34212625,-70.89442255,WGS84,343821.397,4689574.246,NAD83,19,-0.265900999,1.412099004,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,Band Transect,Echinoderms,X2,X2n bolt,42.34219106,-70.89452321,WGS84,343821.397,4689574.246,NAD83,19,-0.155358002,1.522642016,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,Band Transect,Echinoderms,X2,X2n label,42.34219115,-70.89452365,WGS84,343821.397,4689574.246,NAD83,19,-0.186844006,1.491155982,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,Band Transect,Echinoderms,X2,X2s bolt,42.34210992,-70.89447917,WGS84,343821.397,4689574.246,NAD83,19,-0.635313988,1.042685986,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,Band Transect,Echinoderms,X2,X2s label,42.34210965,-70.89447981,WGS84,343821.397,4689574.246,NAD83,19,-0.665763974,1.012235999,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,Band Transect,Echinoderms,X3,X3n bolt,42.34209071,-70.89453012,WGS84,343821.397,4689574.246,NAD83,19,-0.71438998,0.963609993,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,Band Transect,Echinoderms,X3,X3n label,42.34209015,-70.89453041,WGS84,343821.397,4689574.246,NAD83,19,-0.750510991,0.927488983,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,Band Transect,Echinoderms,X3,X3s bolt,42.342071,-70.89441013,WGS84,343821.397,4689574.246,NAD83,19,-0.569267988,1.108731985,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,CALISL,Calf Island,Band Transect,Echinoderms,X3,X3s label,42.34207203,-70.8944103,WGS84,343821.397,4689574.246,NAD83,19,-0.533734977,1.144265056,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Ascophyllum,A1,A1 bolt 01,42.35350036,-70.89161751,WGS84,344173.541,4690707.359,NAD83,19,-0.208021,1.469979048,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Ascophyllum,A1,A1 bolt 02,42.35349955,-70.89162226,WGS84,344173.541,4690707.359,NAD83,19,-0.249757007,1.428243041,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Ascophyllum,A1,A1 bolt 03,42.35349313,-70.89161963,WGS84,344173.541,4690707.359,NAD83,19,-0.286444992,1.391554952,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Ascophyllum,A1,A1 bolt 04,42.35349444,-70.89161317,WGS84,344173.541,4690707.359,NAD83,19,-0.204318002,1.473682046,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Ascophyllum,A1,A1 label,42.35350157,-70.89161636,WGS84,344173.541,4690707.359,NAD83,19,-0.224702999,1.453297019,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Ascophyllum,A2,A2 bolt 01,42.35347752,-70.89158082,WGS84,344173.541,4690707.359,NAD83,19,0.236025006,1.914024949,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Ascophyllum,A2,A2 bolt 02,42.35347973,-70.89157518,WGS84,344173.541,4690707.359,NAD83,19,0.189015001,1.867015004,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Ascophyllum,A2,A2 bolt 03,42.35348519,-70.89158041,WGS84,344173.541,4690707.359,NAD83,19,-0.039785001,1.638214946,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Ascophyllum,A2,A2 bolt 04,42.35348271,-70.89158581,WGS84,344173.541,4690707.359,NAD83,19,0.090882003,1.768882036,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Ascophyllum,A2,A2 label,42.35347562,-70.89158205,WGS84,344173.541,4690707.359,NAD83,19,0.232205003,1.910205007,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Ascophyllum,A3,A3 bolt 01,42.35346338,-70.89156583,WGS84,344173.541,4690707.359,NAD83,19,0.078955002,1.756955028,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Ascophyllum,A3,A3 bolt 02,42.35345675,-70.89156418,WGS84,344173.541,4690707.359,NAD83,19,-0.171614006,1.506386042,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Ascophyllum,A3,A3 bolt 03,42.35345797,-70.89155839,WGS84,344173.541,4690707.359,NAD83,19,-0.178509995,1.499490023,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Ascophyllum,A3,A3 bolt 04,42.35346405,-70.89156033,WGS84,344173.541,4690707.359,NAD83,19,0.019315001,1.697314978,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Ascophyllum,A3,A3 label,42.35346391,-70.89156519,WGS84,344173.541,4690707.359,NAD83,19,0.085593998,1.763594031,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Ascophyllum,A4,A4 bolt 01,42.35342608,-70.89155724,WGS84,344173.541,4690707.359,NAD83,19,0.099574998,1.777575016,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Ascophyllum,A4,A4 bolt 02,42.35341957,-70.89155604,WGS84,344173.541,4690707.359,NAD83,19,0.096492,1.774492025,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Ascophyllum,A4,A4 bolt 03,42.35341836,-70.8915603,WGS84,344173.541,4690707.359,NAD83,19,-0.274895012,1.403105021,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Ascophyllum,A4,A4 bolt 04,42.35342529,-70.89156145,WGS84,344173.541,4690707.359,NAD83,19,-0.280086994,1.397912979,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Ascophyllum,A4,A4 label,42.3534266,-70.89155689,WGS84,344173.541,4690707.359,NAD83,19,0.109396003,1.787395954,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Ascophyllum,A5,A5 bolt 01,42.35340856,-70.89156459,WGS84,344173.541,4690707.359,NAD83,19,-0.248890996,1.429108977,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Ascophyllum,A5,A5 bolt 02,42.35340966,-70.89157077,WGS84,344173.541,4690707.359,NAD83,19,-0.38824901,1.289751053,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Ascophyllum,A5,A5 bolt 03,42.3534032,-70.89157271,WGS84,344173.541,4690707.359,NAD83,19,-0.178206995,1.499793053,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Ascophyllum,A5,A5 bolt 04,42.35340206,-70.89156612,WGS84,344173.541,4690707.359,NAD83,19,-0.213175997,1.464823961,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Ascophyllum,A5,A5 label,42.35340901,-70.89156318,WGS84,344173.541,4690707.359,NAD83,19,-0.240504995,1.437494993,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Barnacle,B1,B1 bolt 01,42.35371634,-70.89231433,WGS84,344173.541,4690707.359,NAD83,19,1.003419042,2.681418896,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Barnacle,B1,B1 bolt 02,42.35372062,-70.89231251,WGS84,344173.541,4690707.359,NAD83,19,0.909439027,2.58743906,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Barnacle,B1,B1 bolt 03,42.35372261,-70.89232138,WGS84,344173.541,4690707.359,NAD83,19,0.841552019,2.519551992,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Barnacle,B1,B1 bolt 04,42.35371831,-70.89232311,WGS84,344173.541,4690707.359,NAD83,19,0.962889016,2.640888929,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Barnacle,B1,B1 label,42.35371567,-70.89231335,WGS84,344173.541,4690707.359,NAD83,19,0.965816021,2.643815994,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Barnacle,B2,B2 bolt 01,42.35363432,-70.89205031,WGS84,344173.541,4690707.359,NAD83,19,0.889524996,2.56752491,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Barnacle,B2,B2 bolt 02,42.35363397,-70.89205154,WGS84,344173.541,4690707.359,NAD83,19,0.377521992,2.055521965,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Barnacle,B2,B2 bolt 03,42.35364132,-70.8920514,WGS84,344173.541,4690707.359,NAD83,19,0.830631971,2.508631945,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Barnacle,B2,B2 bolt 04,42.35364086,-70.8920522,WGS84,344173.541,4690707.359,NAD83,19,0.315160006,1.993160009,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Barnacle,B3,B3 bolt 01,42.35362322,-70.89204958,WGS84,344173.541,4690707.359,NAD83,19,1.041669011,2.719669104,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Barnacle,B3,B3 bolt 02,42.35362335,-70.89204995,WGS84,344173.541,4690707.359,NAD83,19,0.546353996,2.224354029,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Barnacle,B3,B3 bolt 03,42.35361672,-70.89204918,WGS84,344173.541,4690707.359,NAD83,19,0.553130984,2.231131077,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Barnacle,B3,B3 bolt 04,42.35361666,-70.89204902,WGS84,344173.541,4690707.359,NAD83,19,1.068665981,2.746665955,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Barnacle,B3,B3 label,42.35362388,-70.8920505,WGS84,344173.541,4690707.359,NAD83,19,1.168910027,2.84691,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Barnacle,B4,B4 bolt 01,42.3536751,-70.89202366,WGS84,344173.541,4690707.359,NAD83,19,1.006199956,2.684200048,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Barnacle,B4,B4 bolt 02,42.35367803,-70.89201937,WGS84,344173.541,4690707.359,NAD83,19,0.95174402,2.629744053,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Barnacle,B4,B4 bolt 03,42.35368321,-70.8920255,WGS84,344173.541,4690707.359,NAD83,19,0.852791011,2.530791044,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Barnacle,B4,B4 bolt 04,42.35368012,-70.89202956,WGS84,344173.541,4690707.359,NAD83,19,0.957517982,2.635518074,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Barnacle,B4,B4 label,42.35367449,-70.89202441,WGS84,344173.541,4690707.359,NAD83,19,1.003335953,2.681335926,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Barnacle,B5,B5 bolt 01,42.35364301,-70.89196804,WGS84,344173.541,4690707.359,NAD83,19,1.479205012,3.157205105,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Barnacle,B5,B5 bolt 02,42.35364178,-70.8919706,WGS84,344173.541,4690707.359,NAD83,19,1.038890958,2.71689105,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Barnacle,B5,B5 bolt 03,42.35364176,-70.89196237,WGS84,344173.541,4690707.359,NAD83,19,0.730796993,2.408797026,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Barnacle,B5,B5 bolt 04,42.35364261,-70.89195968,WGS84,344173.541,4690707.359,NAD83,19,1.158144951,2.836144924,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Barnacle,B5,B5 label,42.353643,-70.89196955,WGS84,344173.541,4690707.359,NAD83,19,1.55005002,3.228049994,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Fucus,F1,F1 bolt 01,42.35370388,-70.89220271,WGS84,344173.541,4690707.359,NAD83,19,0.081827998,1.759827971,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Fucus,F1,F1 bolt 02,42.35370809,-70.8922,WGS84,344173.541,4690707.359,NAD83,19,-0.011747,1.666252971,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Fucus,F1,F1 bolt 03,42.35371062,-70.89220867,WGS84,344173.541,4690707.359,NAD83,19,0.044558,1.722558022,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Fucus,F1,F1 bolt 04,42.35370679,-70.89221093,WGS84,344173.541,4690707.359,NAD83,19,0.174485996,1.852486014,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Fucus,F1,F1 label,42.35370371,-70.89220135,WGS84,344173.541,4690707.359,NAD83,19,0.049757998,1.72775805,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Fucus,F2,F2 bolt 01,42.35371286,-70.89221521,WGS84,344173.541,4690707.359,NAD83,19,0.052333001,1.730332971,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Fucus,F2,F2 bolt 02,42.35371663,-70.89221123,WGS84,344173.541,4690707.359,NAD83,19,-0.032767002,1.645233035,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Fucus,F2,F2 bolt 03,42.35372064,-70.89221858,WGS84,344173.541,4690707.359,NAD83,19,0.020533999,1.698534012,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Fucus,F2,F2 bolt 04,42.35371707,-70.89222232,WGS84,344173.541,4690707.359,NAD83,19,0.11925,1.797250032,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Fucus,F2,F2 label,42.35371212,-70.8922139,WGS84,344173.541,4690707.359,NAD83,19,0.029335,1.707334995,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Fucus,F3,F3 bolt 01,42.35372685,-70.89226893,WGS84,344173.541,4690707.359,NAD83,19,0.151518002,1.829517961,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Fucus,F3,F3 bolt 02,42.35372504,-70.89226414,WGS84,344173.541,4690707.359,NAD83,19,-0.111038998,1.56696105,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Fucus,F3,F3 bolt 03,42.35373095,-70.89225976,WGS84,344173.541,4690707.359,NAD83,19,-0.093727,1.584272981,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Fucus,F3,F3 bolt 04,42.35373291,-70.89226451,WGS84,344173.541,4690707.359,NAD83,19,0.146072999,1.824072957,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Fucus,F3,F3 label,42.35372615,-70.89227021,WGS84,344173.541,4690707.359,NAD83,19,0.136066005,1.814066052,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Fucus,F4,F4 bolt 01,42.35373165,-70.89227938,WGS84,344173.541,4690707.359,NAD83,19,0.300197005,1.978196979,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Fucus,F4,F4 bolt 02,42.35373709,-70.89227904,WGS84,344173.541,4690707.359,NAD83,19,0.298685998,1.976686001,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Fucus,F4,F4 bolt 03,42.35373747,-70.89228803,WGS84,344173.541,4690707.359,NAD83,19,0.208437994,1.886438012,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Fucus,F4,F4 bolt 04,42.35373319,-70.89228835,WGS84,344173.541,4690707.359,NAD83,19,0.161036,1.839035988,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Fucus,F4,F4 label,42.35373091,-70.89227934,WGS84,344173.541,4690707.359,NAD83,19,0.28461501,1.962615013,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Fucus,F5,F5 bolt 01,42.35365577,-70.89236952,WGS84,344173.541,4690707.359,NAD83,19,0.248484999,1.926484942,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Fucus,F5,F5 bolt 02,42.35365973,-70.89236912,WGS84,344173.541,4690707.359,NAD83,19,0.003356,1.681355953,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Fucus,F5,F5 bolt 03,42.35366025,-70.89237812,WGS84,344173.541,4690707.359,NAD83,19,0.044764999,1.722764969,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Fucus,F5,F5 bolt 04,42.35365653,-70.89237835,WGS84,344173.541,4690707.359,NAD83,19,0.258092999,1.936092973,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Fucus,F5,F5 label,42.35365439,-70.89236921,WGS84,344173.541,4690707.359,NAD83,19,0.305817008,1.983816981,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Benchmark,Not Applicable,BM,Green Island BM,42.35302778,-70.8920232,WGS84,344173.541,4690707.359,NAD83,19,13.27799988,14.95600033,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Red Algae,R1,R1 bolt 01,42.35379898,-70.89198904,WGS84,344173.541,4690707.359,NAD83,19,-1.547590017,0.130410001,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Red Algae,R1,R1 bolt 02,42.35379804,-70.89199798,WGS84,344173.541,4690707.359,NAD83,19,-1.361750007,0.316249996,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Red Algae,R1,R1 bolt 03,42.35380241,-70.89199798,WGS84,344173.541,4690707.359,NAD83,19,-1.315062046,0.362937987,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Red Algae,R1,R1 bolt 04,42.35380318,-70.89198921,WGS84,344173.541,4690707.359,NAD83,19,-1.445032001,0.232968003,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Red Algae,R1,R1 label,42.35379826,-70.89198835,WGS84,344173.541,4690707.359,NAD83,19,-1.563438058,0.114561997,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Red Algae,R2,R2 bolt 01,42.35382518,-70.89202475,WGS84,344173.541,4690707.359,NAD83,19,-1.307199955,0.370799989,,FALSE
NETN,Northeast Temperate Network,BOHA,Boston Harbor Islands National Park Area,GREISL,Green Island,Photoplot,Red Algae,R2,R2 bolt 02,42.35382967,-70.89203194,WGS84,344173.541,4690707.359,NAD83,19,-1.30784905,0.370151013,,FALSE
